frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Answers,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers
210,"Nov 15, 2025 16:14:46.931650000 +06","Nov 15, 2025 10:14:46.931650000 UTC",1763201686.931650000,0.000000000,0.908686000,0.908686000,453.148584000,1219,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0xcab1,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xede3,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x5479,2,0,"{'udp.time_relative': '453.148584000', 'udp.time_delta': '0.908686000'}",77:33:01:00:00:01:00:00:00:00:00:00:22:62:38:30:61:30:31:38:62:65:63:32:62:63:37:38:35:31:62:35:65:39:32:30:33:37:66:35:61:63:36:35:30:63:39:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0x7733,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'b80a018bec2bc7851b5e92037f5ac650c9.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'b80a018bec2bc7851b5e92037f5ac650c9.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:14:47.036005000 +06","Nov 15, 2025 10:14:47.036005000 UTC",1763201687.036005000,0.000000000,0.104355000,0.104355000,453.252939000,1220,170,170,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,32:39,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",150,0x636c,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x54f8,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,130,0x4e06,2,0,"{'udp.time_relative': '453.252939000', 'udp.time_delta': '0.104355000'}",77:33:81:80:00:01:00:01:00:00:00:00:22:62:38:30:61:30:31:38:62:65:63:32:62:63:37:38:35:31:62:35:65:39:32:30:33:37:66:35:61:63:36:35:30:63:39:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:25:22:61:31:66:64:30:31:38:62:65:63:30:61:66:35:66:39:38:61:30:61:64:34:66:66:66:66:62:34:37:61:62:61:39:65:c0:2f,0x7733,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'b80a018bec2bc7851b5e92037f5ac650c9.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'b80a018bec2bc7851b5e92037f5ac650c9.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{'b80a018bec2bc7851b5e92037f5ac650c9.tunnel.devgossips.me: type CNAME, class IN, cname a1fd018bec0af5f98a0ad4ffffb47aba9e.tunnel.devgossips.me': {'dns.resp.name': 'b80a018bec2bc7851b5e92037f5ac650c9.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '37', 'dns.cname': 'a1fd018bec0af5f98a0ad4ffffb47aba9e.tunnel.devgossips.me'}}",1219,0.104355000,
210,"Nov 15, 2025 16:14:47.943907000 +06","Nov 15, 2025 10:14:47.943907000 UTC",1763201687.943907000,0.000000000,0.907902000,0.907902000,454.160841000,1221,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0xcce9,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xebab,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x7ae5,2,0,"{'udp.time_relative': '454.160841000', 'udp.time_delta': '0.907902000'}",0d:c4:01:00:00:01:00:00:00:00:00:00:22:38:66:30:36:30:31:38:62:65:63:30:33:64:32:33:39:61:38:32:38:63:30:30:33:38:30:37:31:39:30:39:30:63:64:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01,0x0dc4,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'8f06018bec03d239a828c00380719090cd.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '8f06018bec03d239a828c00380719090cd.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:14:48.107246000 +06","Nov 15, 2025 10:14:48.107246000 UTC",1763201688.107246000,0.000000000,0.163339000,0.163339000,454.324180000,1222,172,172,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,63:65,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",152,0x6378,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x54ea,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,132,0x8b2c,2,0,"{'udp.time_relative': '454.324180000', 'udp.time_delta': '0.163339000'}",0d:c4:81:80:00:01:00:01:00:00:00:00:22:38:66:30:36:30:31:38:62:65:63:30:33:64:32:33:39:61:38:32:38:63:30:30:33:38:30:37:31:39:30:39:30:63:64:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01:c0:0c:00:0f:00:01:00:00:01:2c:00:27:00:0a:22:32:33:63:36:30:31:38:62:65:63:65:30:36:36:31:32:64:31:66:36:38:34:66:66:66:66:62:34:37:61:62:61:39:65:c0:2f,0x0dc4,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'8f06018bec03d239a828c00380719090cd.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '8f06018bec03d239a828c00380719090cd.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}","{'8f06018bec03d239a828c00380719090cd.tunnel.devgossips.me: type MX, class IN, preference 10, mx 23c6018bece06612d1f684ffffb47aba9e.tunnel.devgossips.me': {'dns.resp.name': '8f06018bec03d239a828c00380719090cd.tunnel.devgossips.me', 'dns.resp.type': '15', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '39', 'dns.mx.preference': '10', 'dns.mx.mail_exchange': '23c6018bece06612d1f684ffffb47aba9e.tunnel.devgossips.me'}}",1221,0.163339000,
210,"Nov 15, 2025 16:14:48.966422000 +06","Nov 15, 2025 10:14:48.966422000 UTC",1763201688.966422000,0.000000000,0.859176000,0.859176000,455.183356000,1223,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0xd0b7,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xe7dd,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x7269,2,0,"{'udp.time_relative': '455.183356000', 'udp.time_delta': '0.859176000'}",b4:11:01:00:00:01:00:00:00:00:00:00:22:32:64:61:33:30:31:38:62:65:63:37:62:62:64:31:32:66:30:37:39:35:39:30:33:38:31:38:39:61:30:35:61:62:34:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01,0xb411,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'2da3018bec7bbd12f07959038189a05ab4.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '2da3018bec7bbd12f07959038189a05ab4.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:14:49.144719000 +06","Nov 15, 2025 10:14:49.144719000 UTC",1763201689.144719000,0.000000000,0.178297000,0.178297000,455.361653000,1224,168,168,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,64:62,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",148,0x63c3,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x54a3,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,128,0xa6a9,2,0,"{'udp.time_relative': '455.361653000', 'udp.time_delta': '0.178297000'}",b4:11:81:80:00:01:00:01:00:00:00:00:22:32:64:61:33:30:31:38:62:65:63:37:62:62:64:31:32:66:30:37:39:35:39:30:33:38:31:38:39:61:30:35:61:62:34:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:01:2c:00:23:22:33:33:65:34:30:31:38:62:65:63:39:38:34:39:35:61:35:35:66:34:37:39:66:66:66:66:62:34:37:61:62:61:39:65,0xb411,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'2da3018bec7bbd12f07959038189a05ab4.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': '2da3018bec7bbd12f07959038189a05ab4.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'2da3018bec7bbd12f07959038189a05ab4.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': '2da3018bec7bbd12f07959038189a05ab4.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '35', 'dns.txt.length': '34', 'dns.txt': '33e4018bec98495a55f479ffffb47aba9e'}}",1223,0.178297000,
210,"Nov 15, 2025 16:14:49.999426000 +06","Nov 15, 2025 10:14:49.999426000 UTC",1763201689.999426000,0.000000000,0.854707000,0.854707000,456.216360000,1225,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0xd29e,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xe5f6,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0xf5ba,2,0,"{'udp.time_relative': '456.216360000', 'udp.time_delta': '0.854707000'}",ac:5b:01:00:00:01:00:00:00:00:00:00:22:64:65:62:61:30:31:38:62:65:63:34:63:39:30:62:66:66:65:35:38:35:62:30:33:38:32:63:30:62:36:65:66:34:33:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0xac5b,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'deba018bec4c90bffe585b0382c0b6ef43.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'deba018bec4c90bffe585b0382c0b6ef43.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:14:50.155870000 +06","Nov 15, 2025 10:14:50.155870000 UTC",1763201690.155870000,0.000000000,0.156444000,0.156444000,456.372804000,1226,170,170,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,30:63,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",150,0x6422,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x5442,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,130,0x1a9f,2,0,"{'udp.time_relative': '456.372804000', 'udp.time_delta': '0.156444000'}",ac:5b:81:80:00:01:00:01:00:00:00:00:22:64:65:62:61:30:31:38:62:65:63:34:63:39:30:62:66:66:65:35:38:35:62:30:33:38:32:63:30:62:36:65:66:34:33:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:25:22:39:34:66:37:30:31:38:62:65:63:62:62:38:39:32:61:31:36:65:33:63:33:66:66:66:66:62:34:37:61:62:61:39:65:c0:2f,0xac5b,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'deba018bec4c90bffe585b0382c0b6ef43.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'deba018bec4c90bffe585b0382c0b6ef43.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{'deba018bec4c90bffe585b0382c0b6ef43.tunnel.devgossips.me: type CNAME, class IN, cname 94f7018becbb892a16e3c3ffffb47aba9e.tunnel.devgossips.me': {'dns.resp.name': 'deba018bec4c90bffe585b0382c0b6ef43.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '37', 'dns.cname': '94f7018becbb892a16e3c3ffffb47aba9e.tunnel.devgossips.me'}}",1225,0.156444000,
210,"Nov 15, 2025 16:14:51.015230000 +06","Nov 15, 2025 10:14:51.015230000 UTC",1763201691.015230000,0.000000000,0.859360000,0.859360000,457.232164000,1227,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0xd3f9,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xe49b,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x1fd4,2,0,"{'udp.time_relative': '457.232164000', 'udp.time_delta': '0.859360000'}",a2:b4:01:00:00:01:00:00:00:00:00:00:22:61:39:62:37:30:31:38:62:65:63:34:36:39:61:34:64:30:35:33:66:66:64:30:33:38:33:31:63:61:30:62:32:30:62:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01,0xa2b4,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'a9b7018bec469a4d053ffd03831ca0b20b.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'a9b7018bec469a4d053ffd03831ca0b20b.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:14:51.188791000 +06","Nov 15, 2025 10:14:51.188791000 UTC",1763201691.188791000,0.000000000,0.173561000,0.173561000,457.405725000,1228,168,168,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,62:31,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",148,0x6439,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x542d,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,128,0xffc6,2,0,"{'udp.time_relative': '457.405725000', 'udp.time_delta': '0.173561000'}",a2:b4:81:80:00:01:00:01:00:00:00:00:22:61:39:62:37:30:31:38:62:65:63:34:36:39:61:34:64:30:35:33:66:66:64:30:33:38:33:31:63:61:30:62:32:30:62:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:10:00:01:c0:0c:00:10:00:01:00:00:01:2c:00:23:22:35:31:31:61:30:31:38:62:65:63:64:37:62:30:61:61:35:37:65:62:39:35:66:66:66:66:62:34:37:61:62:61:39:65,0xa2b4,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'a9b7018bec469a4d053ffd03831ca0b20b.tunnel.devgossips.me: type TXT, class IN': {'dns.qry.name': 'a9b7018bec469a4d053ffd03831ca0b20b.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '16', 'dns.qry.class': '0x0001'}}","{'a9b7018bec469a4d053ffd03831ca0b20b.tunnel.devgossips.me: type TXT, class IN': {'dns.resp.name': 'a9b7018bec469a4d053ffd03831ca0b20b.tunnel.devgossips.me', 'dns.resp.type': '16', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '35', 'dns.txt.length': '34', 'dns.txt': '511a018becd7b0aa57eb95ffffb47aba9e'}}",1227,0.173561000,
210,"Nov 15, 2025 16:14:52.046498000 +06","Nov 15, 2025 10:14:52.046498000 UTC",1763201692.046498000,0.000000000,0.857707000,0.857707000,458.263432000,1229,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0xd692,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xe202,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x593a,2,0,"{'udp.time_relative': '458.263432000', 'udp.time_delta': '0.857707000'}",20:6d:01:00:00:01:00:00:00:00:00:00:22:63:38:64:36:30:31:38:62:65:63:33:36:30:35:61:38:37:37:36:33:34:66:30:33:38:34:66:65:39:37:35:34:33:33:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01,0x206d,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'c8d6018bec3605a877634f0384fe975433.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'c8d6018bec3605a877634f0384fe975433.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}",,,,
210,"Nov 15, 2025 16:14:52.119383000 +06","Nov 15, 2025 10:14:52.119383000 UTC",1763201692.119383000,0.000000000,0.072885000,0.072885000,458.336317000,1230,170,170,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,30:37,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",150,0x6440,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x5424,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,47139,47139,130,0xfe1b,2,0,"{'udp.time_relative': '458.336317000', 'udp.time_delta': '0.072885000'}",20:6d:81:80:00:01:00:01:00:00:00:00:22:63:38:64:36:30:31:38:62:65:63:33:36:30:35:61:38:37:37:36:33:34:66:30:33:38:34:66:65:39:37:35:34:33:33:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:05:00:01:c0:0c:00:05:00:01:00:00:01:2c:00:25:22:38:32:63:66:30:31:38:62:65:63:39:35:35:38:39:35:37:35:32:61:39:36:66:66:66:66:62:34:37:61:62:61:39:65:c0:2f,0x206d,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'c8d6018bec3605a877634f0384fe975433.tunnel.devgossips.me: type CNAME, class IN': {'dns.qry.name': 'c8d6018bec3605a877634f0384fe975433.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '5', 'dns.qry.class': '0x0001'}}","{'c8d6018bec3605a877634f0384fe975433.tunnel.devgossips.me: type CNAME, class IN, cname 82cf018bec955895752a96ffffb47aba9e.tunnel.devgossips.me': {'dns.resp.name': 'c8d6018bec3605a877634f0384fe975433.tunnel.devgossips.me', 'dns.resp.type': '5', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '300', 'dns.resp.len': '37', 'dns.cname': '82cf018bec955895752a96ffffb47aba9e.tunnel.devgossips.me'}}",1229,0.072885000,
210,"Nov 15, 2025 16:14:53.080405000 +06","Nov 15, 2025 10:14:53.080405000 UTC",1763201693.080405000,0.000000000,0.961022000,0.961022000,459.297339000,1231,121,121,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",101,0xd6a7,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xe1ed,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,47139,53,53,81,0x8cca,2,0,"{'udp.time_relative': '459.297339000', 'udp.time_delta': '0.961022000'}",dc:db:01:00:00:01:00:00:00:00:00:00:22:34:62:30:65:30:31:38:62:65:63:63:30:39:65:32:65:34:37:63:30:37:66:30:33:38:35:37:65:34:62:65:61:63:33:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0f:00:01,0xdcdb,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'4b0e018becc09e2e47c07f03857e4beac3.tunnel.devgossips.me: type MX, class IN': {'dns.qry.name': '4b0e018becc09e2e47c07f03857e4beac3.tunnel.devgossips.me', 'dns.qry.name.len': '55', 'dns.count.labels': '4', 'dns.qry.type': '15', 'dns.qry.class': '0x0001'}}",,,,
